48	9	1177
48	10	679
48	11	1360
49	0	457
49	1	717
49	2	1392
49	3	903
49	4	628
49	5	1000
49	6	797
49	7	934
49	8	870
49	9	830
49	10	885
49	11	533
50	0	813
50	1	921
50	2	581
50	3	778
50	4	757
50	5	986
50	6	943
50	7	1148
50	8	646
50	9	1315
50	10	1338
50	11	507
51	0	974
51	1	826
51	2	1237
51	3	1348
51	4	983
51	5	701
51	6	1222
51	7	737
51	8	649
51	9	1387
51	10	475
51	11	1168
52	0	431
52	1	892
52	2	476
52	3	1390
52	4	481
52	5	1032
52	6	898
52	7	1095
52	8	1037
52	9	541
52	10	731
52	11	1260
53	0	1014
53	1	702
53	2	455
53	3	827
53	4	1385
53	5	492
53	6	691
53	7	1376
53	8	813
53	9	1049
53	10	1147
53	11	410
54	0	1132
54	1	648
54	2	804
54	3	881
54	4	687
54	5	1273
54	6	1249
54	7	630
54	8	1273
54	9	1292
54	10	777
54	11	472
55	0	1373
55	1	721
55	2	1381
55	3	792
55	4	667
55	5	1044
55	6	1022
55	7	610
55	8	1351
55	9	571
55	10	667
55	11	1260
56	0	607
56	1	910
56	2	1383
56	3	1043
56	4	687
56	5	1161
56	6	436
56	7	1386
56	8	479
56	9	1105
56	10	744
56	11	1372
57	0	1067
57	1	789
57	2	1196
57	3	718
57	4	780
57	5	588
57	6	1368
57	7	672
57	8	440
57	9	1043
57	10	858
57	11	598
58	0	1046
58	1	516
58	2	1056
58	3	424
58	4	923
58	5	976
58	6	422
58	7	551
58	8	458
58	9	1036
58	10	483
58	11	1252
59	0	876
59	1	698
59	2	608
59	3	1068
59	4	1185
59	5	1130
59	6	1298
59	7	1236
59	8	1319
59	9	1201
59	10	1146
59	11	689
60	0	720
60	1	434
60	2	855
60	3	787
60	4	1084
60	5	479
60	6	708
60	7	490
60	8	766
60	9	1239
60	10	645
60	11	1351
61	0	1379
61	1	1261
61	2	691
61	3	1372
61	4	456
61	5	1100
61	6	801
61	7	433
61	8	662
61	9	924
61	10	1336
61	11	772
62	0	921
62	1	758
62	2	1263
62	3	715
62	4	992
62	5	410
62	6	900
62	7	676
62	8	521
62	9	1310
62	10	449
62	11	1246
63	0	1263
63	1	1194
63	2	855
63	3	1057
63	4	1256
63	5	815
63	6	533
63	7	980
63	8	983
63	9	640
63	10	1330
63	11	1138
64	0	1139
64	1	786
64	2	679
64	3	1159
64	4	511
64	5	1301
64	6	1285
64	7	1077
64	8	579
64	9	1252
64	10	829
64	11	1282
65	0	906
65	1	981
65	2	1124
65	3	981
65	4	1057
65	5	1337
65	6	882
65	7	687
65	8	805
65	9	625
65	10	721
65	11	1364
66	0	616
66	1	540
66	2	1379
66	3	984
66	4	980
66	5	1351
66	6	1094
66	7	429
66	8	966
66	9	1167
66	10	1029
66	11	845
67	0	499
67	1	1205
67	2	1184
67	3	807
67	4	1239
67	5	599
67	6	679
67	7	906
67	8	637
67	9	429
67	10	476
67	11	629
68	0	662
68	1	1339
68	2	568
68	3	792
68	4	958
68	5	1331
68	6	421
68	7	1057
68	8	703
68	9	1033
68	10	981
68	11	509
69	0	1216
69	1	1068
69	2	892
69	3	663
69	4	468
69	5	899
69	6	625
69	7	705
69	8	998
69	9	901
69	10	1143
69	11	1273
70	0	1375
70	1	1268
70	2	1345
70	3	570
70	4	1267
70	5	747
70	6	992
70	7	1162
70	8	409
70	9	1160
70	10	1025
70	11	1362
71	0	1200
71	1	1086
71	2	1205
71	3	728
71	4	475
71	5	1109
71	6	756
71	7	817
71	8	1005
71	9	552
71	10	1296
71	11	1018
72	0	642
72	1	653
72	2	639
72	3	959
72	4	606
72	5	759
72	6	1227
72	7	750
72	8	1319
72	9	1203
72	10	810
72	11	1041
73	0	1372
73	1	1193
73	2	720
73	3	689
73	4	635
73	5	1224
73	6	533
73	7	645
73	8	1291
73	9	1225
73	10	1159
73	11	522
74	0	568
74	1	909
74	2	465
74	3	1180
74	4	1247
74	5	563
74	6	1301
74	7	607
74	8	607
74	9	808
74	10	439
74	11	1281
75	0	1322
75	1	725
75	2	1280
75	3	1219
75	4	976
75	5	1083
75	6	1358
75	7	879
75	8	1269
75	9	1320
75	10	605
75	11	1180
76	0	714
76	1	1349
76	2	1051
76	3	920
76	4	581
76	5	1234
76	6	1150
76	7	1000
76	8	1143
76	9	1272
76	10	1192
76	11	1016
77	0	799
77	1	1016
77	2	1334
77	3	897
77	4	498
77	5	1388
77	6	621
77	7	509
77	8	984
77	9	1040
77	10	991
77	11	1348
78	0	779
78	1	815
78	2	680
78	3	710
78	4	506
78	5	1256
78	6	620
78	7	1021
78	8	1081
78	9	811
78	10	1387
78	11	1320
79	0	564
79	1	603
79	2	1021
79	3	1248
79	4	963
79	5	1362
79	6	571
79	7	1287
79	8	1087
79	9	1389
79	10	511
79	11	1388
80	0	619
80	1	1251
80	2	1304
80	3	594
80	4	944
80	5	1212
80	6	1219
80	7	730
80	8	909
80	9	1290
80	10	1224
80	11	740
81	0	608
81	1	1240
81	2	1151
81	3	804
81	4	508
81	5	659
81	6	604
81	7	917
81	8	684
81	9	912
81	10	1039
81	11	1238
82	0	737
82	1	545
82	2	1264
82	3	1137
82	4	981
82	5	1376
82	6	1148
82	7	530
82	8	841
82	9	527
82	10	665
82	11	808
83	0	1005
83	1	1232
83	2	562
83	3	1367
83	4	750
83	5	1381
83	6	797
83	7	522
83	8	1067
83	9	402
83	10	633
83	11	1379
84	0	626
84	1	1276
84	2	695
84	3	1045
84	4	1394
84	5	1182
84	6	590
84	7	436
84	8	707
84	9	516
84	10	690
84	11	781
85	0	909
85	1	800
85	2	516
85	3	897
85	4	1250
85	5	1305
85	6	737
85	7	1197
85	8	593
85	9	1048
85	10	1180
85	11	408
86	0	607
86	1	1197
86	2	421
86	3	974
86	4	589
86	5	797
86	6	429
86	7	1152
86	8	703
86	9	1194
86	10	489
86	11	887
87	0	456
87	1	466
87	2	1125
87	3	666
87	4	478
87	5	672
87	6	998
87	7	654
87	8	1226
87	9	768
87	10	856
87	11	613
88	0	1051
88	1	575
88	2	441
88	3	1282
88	4	1195
88	5	1281
88	6	867
88	7	1129
88	8	662
88	9	579
88	10	434
88	11	643
89	0	585
89	1	683
89	2	968
89	3	632
89	4	666
89	5	1157
89	6	823
89	7	1295
89	8	500
89	9	696
89	10	1360
89	11	1218
90	0	1113
90	1	739
90	2	1300
90	3	795
90	4	833
90	5	1076
90	6	632
90	7	1021
90	8	710
90	9	414
90	10	880
90	11	1019
91	0	1037
91	1	1197
91	2	1370
91	3	1172
91	4	1190
91	5	858
91	6	838
91	7	1222
91	8	912
91	9	1059
91	10	1127
91	11	1228
92	0	1373
92	1	434
92	2	952
92	3	876
92	4	830
92	5	776
92	6	717
92	7	1209
92	8	464
92	9	649
92	10	1144
92	11	495
93	0	1045
93	1	869
93	2	1042
93	3	610
93	4	1362
93	5	424
93	6	879
93	7	997
93	8	1014
93	9	926
93	10	959
93	11	1032
94	0	1020
94	1	850
94	2	911
94	3	1320
94	4	871
94	5	445
94	6	867
94	7	1300
94	8	1145
94	9	1383
94	10	1218
94	11	1318
95	0	478
95	1	929
95	2	1021
95	3	1193
95	4	765
95	5	666
95	6	1245
95	7	1184
95	8	709
95	9	548
95	10	779
95	11	1182
96	0	453
96	1	423
96	2	776
96	3	899
96	4	873
96	5	930
96	6	1255
96	7	789
96	8	1245
96	9	1109
96	10	1049
96	11	474
97	0	447
97	1	911
97	2	1113
97	3	452
97	4	531
97	5	1265
97	6	962
97	7	970
97	8	512
97	9	1290
97	10	453
97	11	1022
98	0	461
98	1	760
98	2	461
98	3	572
98	4	569
98	5	926
98	6	1034
98	7	1282
98	8	645
98	9	1380
98	10	456
98	11	1198
99	0	640
99	1	728
99	2	1294
99	3	1094
99	4	1188
99	5	429
99	6	876
99	7	418
99	8	802
99	9	1364
99	10	889
99	11	1083
100	0	1341
100	1	1306
100	2	691
100	3	672
100	4	588
100	5	749
100	6	736
100	7	957
100	8	1302
100	9	1236
100	10	1019
100	11	1047
101	0	892
101	1	635
101	2	761
101	3	864
101	4	961
101	5	608
101	6	651
101	7	1117
101	8	1303
101	9	858
101	10	850
101	11	406
102	0	609
102	1	594
102	2	595
102	3	600
102	4	1019
102	5	1077
102	6	705
102	7	1186
102	8	912
102	9	1013
102	10	492
102	11	830
103	0	759
103	1	1051
103	2	590
103	3	1024
103	4	676
103	5	608
103	6	997
103	7	1308
103	8	1328
103	9	785
103	10	1183
103	11	1219
104	0	1187
104	1	1197
104	2	471
104	3	832
104	4	744
104	5	1104
104	6	1011
104	7	474
104	8	1170
104	9	1379
104	10	588
104	11	947
105	0	1097
105	1	473
105	2	1186
105	3	1392
105	4	641
105	5	734
105	6	698
105	7	751
105	8	530
105	9	1135
105	10	424
105	11	632
106	0	1197
106	1	723
106	2	1045
106	3	1265
106	4	1031
106	5	871
106	6	550
106	7	1144
106	8	522
106	9	707
106	10	1199
106	11	923
107	0	917
107	1	961
107	2	994
107	3	1078
107	4	1147
107	5	799
107	6	1271
107	7	885
107	8	1189
107	9	1157
107	10	960
107	11	1271
108	0	753
108	1	476
108	2	800
108	3	1217
108	4	1162
108	5	733
108	6	1281
108	7	427
108	8	543
108	9	1143
108	10	1370
108	11	1174
109	0	1031
109	1	928
109	2	1150
109	3	1370
109	4	474
109	5	1106
109	6	1328
109	7	1083
109	8	1280
109	9	1358
109	10	1220
109	11	1009
110	0	1391
110	1	616
110	2	1195
110	3	598
110	4	1102
110	5	1197
110	6	789
110	7	880
110	8	1329
110	9	961
110	10	619
110	11	1320
111	0	1229
111	1	1210
111	2	1040
111	3	403
111	4	540
111	5	764
111	6	957
111	7	1032
111	8	844
111	9	939
111	10	564
111	11	1228
112	0	1014
112	1	953
112	2	855
112	3	1069
112	4	474
112	5	623
112	6	633
112	7	1306
112	8	539
112	9	1083
112	10	401
112	11	556
113	0	1034
113	1	658
113	2	952
113	3	558
113	4	578
113	5	950
113	6	711
113	7	532
113	8	425
113	9	666
113	10	856
113	11	1265
114	0	503
114	1	697
114	2	1050
114	3	1217
114	4	1350
114	5	496
114	6	1181
114	7	576
114	8	972
114	9	847
114	10	818
114	11	906
115	0	1258
115	1	710
115	2	1276
115	3	743
115	4	478
115	5	949
115	6	1018
115	7	1270
115	8	571
115	9	1382
115	10	884
115	11	976
116	0	1362
116	1	797
116	2	1043
116	3	1045
116	4	615
116	5	1274
116	6	860
116	7	1040
116	8	818
116	9	1393
116	10	880
116	11	1381
117	0	902
117	1	702
117	2	949
117	3	974
117	4	686
117	5	1103
117	6	1087
117	7	1342
117	8	683
117	9	661
117	10	1104
117	11	562
118	0	1056
118	1	708
118	2	1121
118	3	1316
118	4	929
118	5	1022
118	6	1054
118	7	435
118	8	972
118	9	1267
118	10	898
118	11	1340
119	0	1148
119	1	876
119	2	1104
119	3	933
119	4	784
119	5	1014
119	6	641
119	7	591
119	8	701
119	9	1330
119	10	1393
119	11	1101
120	0	906
120	1	702
120	2	402
120	3	553
120	4	530
120	5	1330
120	6	1065
120	7	459
120	8	1042
120	9	1102
120	10	830
120	11	601
121	0	446
121	1	1324
121	2	1101
121	3	413
121	4	1153
121	5	600
121	6	1047
121	7	1024
121	8	404
121	9	831
121	10	758
121	11	440
122	0	697
122	1	1069
122	2	715
122	3	721
122	4	410
122	5	1231
122	6	863
122	7	432
122	8	937
122	9	470
122	10	667
122	11	1094
123	0	985
123	1	1354
123	2	413
123	3	822
123	4	1342
123	5	871
123	6	663
123	7	876
123	8	1328
123	9	660
123	10	1218
123	11	1362
124	0	1372
124	1	822
124	2	1160
124	3	903
124	4	607
124	5	1106
124	6	555
124	7	709
124	8	1186
124	9	1280
124	10	1157
124	11	1091
125	0	1024
125	1	993
125	2	1053
125	3	1161
125	4	1044
125	5	524
125	6	487
125	7	1107
125	8	572
125	9	1368
125	10	1284
125	11	1211
126	0	457
126	1	753
126	2	1140
126	3	505
126	4	639
126	5	808
126	6	787
126	7	760
126	8	1352
126	9	1310
126	10	476
126	11	1318
127	0	878
127	1	625
127	2	489
127	3	1148
127	4	803
127	5	713
127	6	416
127	7	1364
127	8	988
127	9	842
127	10	752
127	11	1371
128	0	1099
128	1	955
128	2	959
128	3	772
128	4	1333
128	5	480
128	6	515
128	7	1098
128	8	1198
128	9	737
128	10	632
128	11	482
129	0	547
129	1	984
129	2	1259
129	3	402
129	4	839
129	5	604
129	6	711
129	7	715
129	8	539
129	9	857
129	10	760
129	11	1291
130	0	856
130	1	1154
130	2	1313
130	3	681
130	4	565
130	5	807
130	6	859
130	7	458
130	8	479
130	9	769
130	10	713
130	11	1013
131	0	1261
131	1	985
131	2	719
131	3	852
131	4	645
131	5	561
131	6	470
131	7	696
131	8	813
131	9	1129
131	10	1293
131	11	954
132	0	630
132	1	475
132	2	1229
132	3	483
132	4	671
132	5	668
132	6	971
132	7	898
132	8	502
132	9	734
132	10	1273
132	11	1059
133	0	453
133	1	1121
133	2	637
133	3	808
133	4	1218
133	5	1076
133	6	1199
133	7	451
133	8	975
133	9	1342
133	10	602
133	11	971
134	0	1361
134	1	466
134	2	1291
134	3	450
134	4	541
134	5	436
134	6	1135
134	7	748
134	8	845
134	9	1231
134	10	453
134	11	1028
135	0	917
135	1	412
135	2	574
135	3	1327
135	4	1077
135	5	804
135	6	797
135	7	1027
135	8	656
135	9	883
135	10	1224
135	11	711
136	0	405
136	1	528
136	2	1231
136	3	609
136	4	659
136	5	1385
136	6	534
136	7	570
136	8	854
136	9	1197
136	10	643
136	11	1224
137	0	1163
137	1	1133
137	2	1254
137	3	832
137	4	454
137	5	1287
137	6	534
137	7	1102
137	8	543
137	9	1274
137	10	565
137	11	1136
138	0	686
138	1	1062
138	2	1194
138	3	523
138	4	599
138	5	960
138	6	1391
138	7	543
138	8	835
138	9	1005
138	10	775
138	11	1366
139	0	1234
139	1	801
139	2	1375
139	3	1117
139	4	1287
139	5	1251
139	6	839
139	7	696
139	8	689
139	9	518
139	10	1225
139	11	1263
140	0	1051
140	1	975
140	2	1262
140	3	1385
140	4	737
140	5	870
140	6	433
140	7	946
140	8	1041
140	9	931
140	10	556
140	11	1029
141	0	498
141	1	1151
141	2	553
141	3	1184
141	4	905
141	5	557
141	6	986
141	7	659
141	8	795
141	9	844
141	10	542
141	11	416
142	0	442
142	1	1379
142	2	1057
142	3	1005
142	4	1197
142	5	1240
142	6	866
142	7	660
142	8	877
142	9	611
142	10	1233
142	11	1313
143	0	1168
143	1	1087
143	2	1355
143	3	555
143	4	547
143	5	1180
143	6	986
143	7	970
143	8	978
143	9	587
143	10	1024
143	11	690
144	0	768
144	1	591
144	2	506
144	3	440
144	4	1288
144	5	1308
144	6	1333
144	7	844
144	8	929
144	9	1340
144	10	694
144	11	1268
145	0	576
145	1	829
145	2	617
145	3	1000
145	4	1093
145	5	802
145	6	1267
145	7	1155
145	8	794
145	9	1179
145	10	642
145	11	1290
146	0	637
146	1	805
146	2	1075
146	3	1350
146	4	940
146	5	1393
146	6	527
146	7	1221
146	8	728
146	9	1310
146	10	996
146	11	879
147	0	444
147	1	745
147	2	495
147	3	836
147	4	654
147	5	898
147	6	970
147	7	1350
147	8	520
147	9	481
147	10	1175
147	11	667
148	0	1309
148	1	1017
148	2	1065
148	3	1344
148	4	912
148	5	1114
148	6	434
148	7	626
148	8	1363
148	9	1154
148	10	633
148	11	646
149	0	683
149	1	594
149	2	958
149	3	1208
149	4	892
149	5	1398
149	6	929
149	7	819
149	8	955
149	9	935
149	10	1050
149	11	619
150	0	522
150	1	1076
150	2	776
150	3	877
150	4	770
150	5	1090
150	6	1382
150	7	745
150	8	1356
150	9	1394
150	10	1133
150	11	1058
151	0	469
151	1	1164
151	2	650
151	3	1042
151	4	1230
151	5	1298
151	6	662
151	7	949
151	8	1266
151	9	1273
151	10	1385
151	11	777
152	0	1070
152	1	966
152	2	633
152	3	476
152	4	910
152	5	607
152	6	1362
152	7	1201
152	8	408
152	9	654
152	10	781
152	11	502
153	0	610
153	1	527
153	2	1352
153	3	572
153	4	1309
153	5	810
153	6	941
153	7	1043
153	8	613
153	9	755
153	10	1181
153	11	1132
154	0	1281
154	1	664
154	2	584
154	3	1356
154	4	1129
154	5	975
154	6	1316
154	7	427
154	8	922
154	9	732
154	10	577
154	11	400
155	0	471
155	1	406
155	2	459
155	3	602
155	4	1361
155	5	923
155	6	783
155	7	426
155	8	606
155	9	1178
155	10	860
155	11	536
156	0	762
156	1	1187
156	2	1342
156	3	700
156	4	505
156	5	560
156	6	1336
156	7	963
156	8	439
156	9	907
156	10	723
156	11	611
157	0	966
157	1	1368
157	2	1202
157	3	947
157	4	1359
157	5	467
157	6	910
157	7	672
157	8	807
157	9	1115
157	10	607
157	11	1343
158	0	1074
158	1	684
158	2	1312
158	3	1160
158	4	604
158	5	720
158	6	975
158	7	1122
158	8	1356
158	9	1062
158	10	1233
158	11	407
159	0	1367
159	1	839
159	2	541
159	3	692
159	4	1091
159	5	1038
159	6	1027
159	7	998
159	8	834
159	9	1149
159	10	1199
159	11	590
160	0	1192
160	1	676
160	2	1258
160	3	1364
160	4	1273
160	5	1126
160	6	1129
160	7	1177
160	8	586
160	9	500
160	10	479
160	11	544
161	0	968
161	1	1158
161	2	941
161	3	1207
161	4	548
161	5	1398
161	6	473
161	7	1104
161	8	793
161	9	1043
161	10	1285
161	11	418
162	0	925
162	1	796
162	2	1049
162	3	481
162	4	528
162	5	1201
162	6	1173
162	7	499
162	8	1032
162	9	543
162	10	755
162	11	1240
163	0	839
163	1	1156
163	2	477
163	3	1079
163	4	1254
163	5	1196
163	6	1086
163	7	1014
163	8	1078
163	9	1104
163	10	1314
163	11	615
164	0	638
164	1	646
164	2	1048
164	3	1118
164	4	1303
164	5	649
164	6	1312
164	7	1299
164	8	1016
164	9	1280
164	10	1175
164	11	1095
165	0	1197
165	1	1000
165	2	966
165	3	1374
165	4	439
165	5	1117
165	6	1341
165	7	710
165	8	777
165	9	1218
165	10	552
165	11	479
166	0	959
166	1	611
166	2	970
166	3	1118
166	4	1069
166	5	1313
166	6	1344
166	7	908
166	8	1046
166	9	1060
166	10	483
166	11	1242
167	0	1149
167	1	1261
167	2	1075
167	3	909
167	4	1165
167	5	819
167	6	1096
167	7	591
167	8	1212
167	9	1271
167	10	895
167	11	403
168	0	1319
168	1	748
168	2	1296
168	3	1034
168	4	582
168	5	844
168	6	1278
168	7	748
168	8	568
168	9	597
168	10	612
168	11	1280
169	0	827
169	1	459
169	2	608
169	3	438
169	4	830
169	5	1261
169	6	514
169	7	1068
169	8	1369
169	9	955
169	10	422
169	11	849
170	0	485
170	1	1103
170	2	545
170	3	1323
170	4	1284
170	5	900
170	6	519
170	7	426
170	8	579
170	9	781
170	10	1034
170	11	778
171	0	1164
171	1	548
171	2	419
171	3	933
171	4	648
171	5	1274
171	6	987
171	7	820
171	8	1231
171	9	1175
171	10	898
171	11	643
172	0	467
172	1	1050
172	2	992
172	3	562
172	4	1097
172	5	867
172	6	554
172	7	608
172	8	1239
172	9	555
172	10	1264
172	11	1394
173	0	834
173	1	1084
173	2	643
173	3	1366
173	4	1022
173	5	488
173	6	1142
173	7	517
173	8	1267
173	9	554
173	10	657
173	11	741
174	0	428
174	1	527
174	2	665
174	3	1222
174	4	647
174	5	1329
174	6	1350
174	7	596
174	8	875
174	9	470
174	10	1060
174	11	897
175	0	1112
175	1	1047
175	2	1211
175	3	672
175	4	923
175	5	960
175	6	1240
175	7	1044
175	8	608
175	9	745
175	10	581
175	11	894
176	0	497
176	1	1262
176	2	667
176	3	790
176	4	1159
176	5	760
176	6	905
176	7	778
176	8	1009
176	9	759
176	10	1167
176	11	644
177	0	669
177	1	558
177	2	828
177	3	801
177	4	684
177	5	1121
177	6	559
177	7	526
177	8	651
177	9	547
177	10	1124
177	11	885
178	0	608
178	1	1338
178	2	1179
178	3	1295
178	4	548
178	5	1183
178	6	659
178	7	1360
178	8	1299
178	9	1052
178	10	662
178	11	1300
179	0	558
179	1	957
179	2	885
179	3	1030
179	4	827
179	5	890
179	6	566
179	7	692
179	8	1116
179	9	1053
179	10	563
179	11	1242
180	0	766
180	1	725
180	2	698
180	3	519
180	4	459
180	5	767
180	6	711
180	7	1062
180	8	523
180	9	1073
180	10	1233
180	11	840
181	0	909
181	1	986
181	2	980
181	3	958
181	4	819
181	5	1054
181	6	971
181	7	1374
181	8	812
181	9	1305
181	10	947
181	11	602
182	0	1364
